anchor,title,raw,calibrated,pack
03_echo_1995_99,?,0.508,0.7466153846153847,/Volumes/Sound Bank/***Workload***/REFERENCES/44.1kHz/MusicAdvisor_calibration_11.10.2025/audio_norm/03_echo_1995_99/_packs/2025/11/11/1999_santana__smooth__album/1999_santana__smooth__album_20251111_222037.pack.json
03_echo_1995_99,?,0.39,0.6286153846153847,/Volumes/Sound Bank/***Workload***/REFERENCES/44.1kHz/MusicAdvisor_calibration_11.10.2025/audio_norm/03_echo_1995_99/_packs/2025/11/11/1998_cher__believe__album/1998_cher__believe__album_20251111_221833.pack.json
03_echo_1995_99,?,0.452,0.6906153846153846,/Volumes/Sound Bank/***Workload***/REFERENCES/44.1kHz/MusicAdvisor_calibration_11.10.2025/audio_norm/03_echo_1995_99/_packs/2025/11/11/1995_oasis__wonderwall__album/1995_oasis__wonderwall__album_20251111_221005.pack.json
03_echo_1995_99,?,0.69,0.9286153846153846,/Volumes/Sound Bank/***Workload***/REFERENCES/44.1kHz/MusicAdvisor_calibration_11.10.2025/audio_norm/03_echo_1995_99/_packs/2025/11/11/1996_spice_girls__wannabe__album/1996_spice_girls__wannabe__album_20251111_221249.pack.json
03_echo_1995_99,?,0.396,0.6346153846153847,/Volumes/Sound Bank/***Workload***/REFERENCES/44.1kHz/MusicAdvisor_calibration_11.10.2025/audio_norm/03_echo_1995_99/_packs/2025/11/11/1997_elton_john__candle_in_the_wind_1997__album/1997_elton_john__candle_in_the_wind_1997__album_20251111_221412.pack.json
03_echo_1995_99,?,0.476,0.7146153846153847,/Volumes/Sound Bank/***Workload***/REFERENCES/44.1kHz/MusicAdvisor_calibration_11.10.2025/audio_norm/03_echo_1995_99/_packs/2025/11/11/1997_third_eye_blind__semi_charmed_life__album/1997_third_eye_blind__semi_charmed_life__album_20251111_221501.pack.json
03_echo_1995_99,?,0.505,0.7436153846153847,/Volumes/Sound Bank/***Workload***/REFERENCES/44.1kHz/MusicAdvisor_calibration_11.10.2025/audio_norm/03_echo_1995_99/_packs/2025/11/11/1995_mariah_carey__fantasy__album/1995_mariah_carey__fantasy__album_20251111_220817.pack.json
03_echo_1995_99,?,0.419,0.6576153846153847,/Volumes/Sound Bank/***Workload***/REFERENCES/44.1kHz/MusicAdvisor_calibration_11.10.2025/audio_norm/03_echo_1995_99/_packs/2025/11/11/1998_brandy_and_monica__the_boy_is_mine__album/1998_brandy_and_monica__the_boy_is_mine__album_20251111_221632.pack.json
03_echo_1995_99,?,0.25,0.4886153846153847,/Volumes/Sound Bank/***Workload***/REFERENCES/44.1kHz/MusicAdvisor_calibration_11.10.2025/audio_norm/03_echo_1995_99/_packs/2025/11/11/1996_fugees__killing_me_softly__album/1996_fugees__killing_me_softly__album_20251111_221054.pack.json
03_echo_1995_99,?,0.417,0.6556153846153847,/Volumes/Sound Bank/***Workload***/REFERENCES/44.1kHz/MusicAdvisor_calibration_11.10.2025/audio_norm/03_echo_1995_99/_packs/2025/11/11/1999_tlc__no_scrubs__album/1999_tlc__no_scrubs__album_20251111_222137.pack.json
03_echo_1995_99,?,0.286,0.5246153846153847,/Volumes/Sound Bank/***Workload***/REFERENCES/44.1kHz/MusicAdvisor_calibration_11.10.2025/audio_norm/03_echo_1995_99/_packs/2025/11/11/1995_mariah_carey__always_be_my_baby__album/1995_mariah_carey__always_be_my_baby__album_20251111_220528.pack.json
13_negatives_out_of_domain,?,0.359,0.359,/Volumes/Sound Bank/***Workload***/REFERENCES/44.1kHz/MusicAdvisor_calibration_11.10.2025/audio_norm/13_negatives_out_of_domain/_packs/2025/11/12/2003_the_mars_volta__tira_me_a_las_aranas__neg_out_of_domain/2003_the_mars_volta__tira_me_a_las_aranas__neg_out_of_domain_20251112_013152.pack.json
13_negatives_out_of_domain,?,0.463,0.463,/Volumes/Sound Bank/***Workload***/REFERENCES/44.1kHz/MusicAdvisor_calibration_11.10.2025/audio_norm/13_negatives_out_of_domain/_packs/2025/11/12/1991_metallica__enter_sandman__neg_out_of_domain/1991_metallica__enter_sandman__neg_out_of_domain_20251112_011430.pack.json
13_negatives_out_of_domain,?,0.258,0.258,/Volumes/Sound Bank/***Workload***/REFERENCES/44.1kHz/MusicAdvisor_calibration_11.10.2025/audio_norm/13_negatives_out_of_domain/_packs/2025/11/12/1998_neutral_milk_hotel__communist_daughter__neg_out_of_domain/1998_neutral_milk_hotel__communist_daughter__neg_out_of_domain_20251112_011947.pack.json
13_negatives_out_of_domain,?,0.542,0.542,/Volumes/Sound Bank/***Workload***/REFERENCES/44.1kHz/MusicAdvisor_calibration_11.10.2025/audio_norm/13_negatives_out_of_domain/_packs/2025/11/12/1998_neutral_milk_hotel__untitled__neg_out_of_domain/1998_neutral_milk_hotel__untitled__neg_out_of_domain_20251112_012301.pack.json
13_negatives_out_of_domain,?,0.463,0.463,/Volumes/Sound Bank/***Workload***/REFERENCES/44.1kHz/MusicAdvisor_calibration_11.10.2025/audio_norm/13_negatives_out_of_domain/_packs/2025/11/12/2019_100_gecs__money__machine__neg_out_of_domain/2019_100_gecs__money__machine__neg_out_of_domain_20251112_014354.pack.json
13_negatives_out_of_domain,?,0.468,0.468,/Volumes/Sound Bank/***Workload***/REFERENCES/44.1kHz/MusicAdvisor_calibration_11.10.2025/audio_norm/13_negatives_out_of_domain/_packs/2025/11/12/1995_slipknot__sic__neg_out_of_domain/1995_slipknot__sic__neg_out_of_domain_20251112_011648.pack.json
13_negatives_out_of_domain,?,0.258,0.258,/Volumes/Sound Bank/***Workload***/REFERENCES/44.1kHz/MusicAdvisor_calibration_11.10.2025/audio_norm/13_negatives_out_of_domain/_packs/2025/11/12/2006_animal_collective__peacebone__neg_out_of_domain/2006_animal_collective__peacebone__neg_out_of_domain_20251112_013227.pack.json
13_negatives_out_of_domain,?,0.275,0.275,/Volumes/Sound Bank/***Workload***/REFERENCES/44.1kHz/MusicAdvisor_calibration_11.10.2025/audio_norm/13_negatives_out_of_domain/_packs/2025/11/12/2009_animals_as_leaders__on_impulse__neg_out_of_domain/2009_animals_as_leaders__on_impulse__neg_out_of_domain_20251112_013638.pack.json
13_negatives_out_of_domain,?,0.27,0.27,/Volumes/Sound Bank/***Workload***/REFERENCES/44.1kHz/MusicAdvisor_calibration_11.10.2025/audio_norm/13_negatives_out_of_domain/_packs/2025/11/12/2003_the_mars_volta__drunkship_of_lanterns__neg_out_of_domain/2003_the_mars_volta__drunkship_of_lanterns__neg_out_of_domain_20251112_012915.pack.json
13_negatives_out_of_domain,?,0.275,0.275,/Volumes/Sound Bank/***Workload***/REFERENCES/44.1kHz/MusicAdvisor_calibration_11.10.2025/audio_norm/13_negatives_out_of_domain/_packs/2025/11/12/1992_aphex_twin__digeridoo__neg_out_of_domain/1992_aphex_twin__digeridoo__neg_out_of_domain_20251112_011542.pack.json
13_negatives_out_of_domain,?,0.332,0.332,/Volumes/Sound Bank/***Workload***/REFERENCES/44.1kHz/MusicAdvisor_calibration_11.10.2025/audio_norm/13_negatives_out_of_domain/_packs/2025/11/12/1983_metallica__seek_and_destroy__neg_out_of_domain/1983_metallica__seek_and_destroy__neg_out_of_domain_20251112_011117.pack.json
13_negatives_out_of_domain,?,0.421,0.421,/Volumes/Sound Bank/***Workload***/REFERENCES/44.1kHz/MusicAdvisor_calibration_11.10.2025/audio_norm/13_negatives_out_of_domain/_packs/2025/11/12/1999_and_you_know_us_by_the_trail_of_dead__up_from_redemption__neg_out_of_domain/1999_and_you_know_us_by_the_trail_of_dead__up_from_redemption__neg_out_of_domain_20251112_012421.pack.json
13_negatives_out_of_domain,?,0.491,0.491,/Volumes/Sound Bank/***Workload***/REFERENCES/44.1kHz/MusicAdvisor_calibration_11.10.2025/audio_norm/13_negatives_out_of_domain/_packs/2025/11/12/2010_sunn_o)))__alice__neg_out_of_domain/2010_sunn_o)))__alice__neg_out_of_domain_20251112_014129.pack.json
13_negatives_out_of_domain,?,0.487,0.487,/Volumes/Sound Bank/***Workload***/REFERENCES/44.1kHz/MusicAdvisor_calibration_11.10.2025/audio_norm/13_negatives_out_of_domain/_packs/2025/11/12/1998_neutral_milk_hotel__the_fool__neg_out_of_domain/1998_neutral_milk_hotel__the_fool__neg_out_of_domain_20251112_012211.pack.json
13_negatives_out_of_domain,?,0.511,0.511,/Volumes/Sound Bank/***Workload***/REFERENCES/44.1kHz/MusicAdvisor_calibration_11.10.2025/audio_norm/13_negatives_out_of_domain/_packs/2025/11/12/2008_meshuggah__bleed__neg_out_of_domain/2008_meshuggah__bleed__neg_out_of_domain_20251112_013313.pack.json
13_negatives_out_of_domain,?,0.454,0.454,/Volumes/Sound Bank/***Workload***/REFERENCES/44.1kHz/MusicAdvisor_calibration_11.10.2025/audio_norm/13_negatives_out_of_domain/_packs/2025/11/12/1998_neutral_milk_hotel__oh_comely__neg_out_of_domain/1998_neutral_milk_hotel__oh_comely__neg_out_of_domain_20251112_012020.pack.json
13_negatives_out_of_domain,?,0.492,0.492,/Volumes/Sound Bank/***Workload***/REFERENCES/44.1kHz/MusicAdvisor_calibration_11.10.2025/audio_norm/13_negatives_out_of_domain/_packs/2025/11/12/1996_tool__stinkfist__neg_out_of_domain/1996_tool__stinkfist__neg_out_of_domain_20251112_011810.pack.json
13_negatives_out_of_domain,?,0.505,0.505,/Volumes/Sound Bank/***Workload***/REFERENCES/44.1kHz/MusicAdvisor_calibration_11.10.2025/audio_norm/13_negatives_out_of_domain/_packs/2025/11/12/1986_metallica__master_of_puppets__neg_out_of_domain/1986_metallica__master_of_puppets__neg_out_of_domain_20251112_011228.pack.json
13_negatives_out_of_domain,?,0.517,0.517,/Volumes/Sound Bank/***Workload***/REFERENCES/44.1kHz/MusicAdvisor_calibration_11.10.2025/audio_norm/13_negatives_out_of_domain/_packs/2025/11/12/2000_tool__schism__neg_out_of_domain/2000_tool__schism__neg_out_of_domain_20251112_012454.pack.json
13_negatives_out_of_domain,?,0.401,0.401,/Volumes/Sound Bank/***Workload***/REFERENCES/44.1kHz/MusicAdvisor_calibration_11.10.2025/audio_norm/13_negatives_out_of_domain/_packs/2025/11/12/2010_avenged_sevenfold__nightmare__neg_out_of_domain/2010_avenged_sevenfold__nightmare__neg_out_of_domain_20251112_013937.pack.json
13_negatives_out_of_domain,?,0.28,0.28,/Volumes/Sound Bank/***Workload***/REFERENCES/44.1kHz/MusicAdvisor_calibration_11.10.2025/audio_norm/13_negatives_out_of_domain/_packs/2025/11/12/2001_squarepusher__my_red_hot_car__neg_out_of_domain/2001_squarepusher__my_red_hot_car__neg_out_of_domain_20251112_012616.pack.json
08_echo_2020_24,?,0.502,0.7102666666666666,/Volumes/Sound Bank/***Workload***/REFERENCES/44.1kHz/MusicAdvisor_calibration_11.10.2025/audio_norm/08_echo_2020_24/_packs/2025/11/12/2022_taylor_swift__antihero__album/2022_taylor_swift__antihero__album_20251112_003427.pack.json
08_echo_2020_24,?,0.672,0.8802666666666666,/Volumes/Sound Bank/***Workload***/REFERENCES/44.1kHz/MusicAdvisor_calibration_11.10.2025/audio_norm/08_echo_2020_24/_packs/2025/11/12/2024_sabrina_carpenter__please_please_please__album/2024_sabrina_carpenter__please_please_please__album_20251112_003651.pack.json
08_echo_2020_24,?,0.429,0.6372666666666666,/Volumes/Sound Bank/***Workload***/REFERENCES/44.1kHz/MusicAdvisor_calibration_11.10.2025/audio_norm/08_echo_2020_24/_packs/2025/11/12/2022_metro_boomin_the_weeknd_21_savage__creepin__album/2022_metro_boomin_the_weeknd_21_savage__creepin__album_20251112_003159.pack.json
08_echo_2020_24,?,0.637,0.8452666666666666,/Volumes/Sound Bank/***Workload***/REFERENCES/44.1kHz/MusicAdvisor_calibration_11.10.2025/audio_norm/08_echo_2020_24/_packs/2025/11/12/2022_lizzo__about_damn_time__album/2022_lizzo__about_damn_time__album_20251112_003027.pack.json
08_echo_2020_24,?,0.626,0.8342666666666666,/Volumes/Sound Bank/***Workload***/REFERENCES/44.1kHz/MusicAdvisor_calibration_11.10.2025/audio_norm/08_echo_2020_24/_packs/2025/11/12/2020_the_weeknd_ariana_grande__save_your_tears__album/2020_the_weeknd_ariana_grande__save_your_tears__album_20251112_002559.pack.json
08_echo_2020_24,?,0.416,0.6242666666666665,/Volumes/Sound Bank/***Workload***/REFERENCES/44.1kHz/MusicAdvisor_calibration_11.10.2025/audio_norm/08_echo_2020_24/_packs/2025/11/12/2021_olivia_rodrigo__good_4_u__album/2021_olivia_rodrigo__good_4_u__album_20251112_002920.pack.json
08_echo_2020_24,?,0.552,0.7602666666666666,/Volumes/Sound Bank/***Workload***/REFERENCES/44.1kHz/MusicAdvisor_calibration_11.10.2025/audio_norm/08_echo_2020_24/_packs/2025/11/12/2023_miley_cyrus__flowers__album/2023_miley_cyrus__flowers__album_20251112_003558.pack.json
08_echo_2020_24,?,0.591,0.7992666666666666,/Volumes/Sound Bank/***Workload***/REFERENCES/44.1kHz/MusicAdvisor_calibration_11.10.2025/audio_norm/08_echo_2020_24/_packs/2025/11/12/2020_bts__dynamite__album/2020_bts__dynamite__album_20251112_002108.pack.json
08_echo_2020_24,?,0.413,0.6212666666666666,/Volumes/Sound Bank/***Workload***/REFERENCES/44.1kHz/MusicAdvisor_calibration_11.10.2025/audio_norm/08_echo_2020_24/_packs/2025/11/12/2024_taylor_swift_post_malone__fortnight__album/2024_taylor_swift_post_malone__fortnight__album_20251112_003730.pack.json
08_echo_2020_24,?,0.55,0.7582666666666666,/Volumes/Sound Bank/***Workload***/REFERENCES/44.1kHz/MusicAdvisor_calibration_11.10.2025/audio_norm/08_echo_2020_24/_packs/2025/11/12/2020_dua_lipa__levitating__album/2020_dua_lipa__levitating__album_20251112_002340.pack.json
08_echo_2020_24,?,0.269,0.4772666666666666,/Volumes/Sound Bank/***Workload***/REFERENCES/44.1kHz/MusicAdvisor_calibration_11.10.2025/audio_norm/08_echo_2020_24/_packs/2025/11/12/2023_lady_gaga_bruno_mars__die_with_a_smile__album/2023_lady_gaga_bruno_mars__die_with_a_smile__album_20251112_003511.pack.json
08_echo_2020_24,?,0.459,0.6672666666666667,/Volumes/Sound Bank/***Workload***/REFERENCES/44.1kHz/MusicAdvisor_calibration_11.10.2025/audio_norm/08_echo_2020_24/_packs/2025/11/12/2021_justin_bieber_daniel_caesar_giveon__peaches__album/2021_justin_bieber_daniel_caesar_giveon__peaches__album_20251112_002751.pack.json
08_echo_2020_24,?,0.326,0.5342666666666667,/Volumes/Sound Bank/***Workload***/REFERENCES/44.1kHz/MusicAdvisor_calibration_11.10.2025/audio_norm/08_echo_2020_24/_packs/2025/11/12/2022_steve_lacy__bad_habit__album/2022_steve_lacy__bad_habit__album_20251112_003311.pack.json
08_echo_2020_24,?,0.665,0.8732666666666666,/Volumes/Sound Bank/***Workload***/REFERENCES/44.1kHz/MusicAdvisor_calibration_11.10.2025/audio_norm/08_echo_2020_24/_packs/2025/11/12/2021_doja_cat__woman__album/2021_doja_cat__woman__album_20251112_002635.pack.json
08_echo_2020_24,?,0.584,0.7922666666666666,/Volumes/Sound Bank/***Workload***/REFERENCES/44.1kHz/MusicAdvisor_calibration_11.10.2025/audio_norm/08_echo_2020_24/_packs/2025/11/12/2020_harry_styles__watermelon_sugar__album/2020_harry_styles__watermelon_sugar__album_20251112_002510.pack.json
10_golden_set_for_eval,?,0.495,0.495,/Volumes/Sound Bank/***Workload***/REFERENCES/44.1kHz/MusicAdvisor_calibration_11.10.2025/audio_norm/10_golden_set_for_eval/_packs/2025/11/12/1991_nirvana__smells_like_teen_spirit__single/1991_nirvana__smells_like_teen_spirit__single_20251112_004526.pack.json
10_golden_set_for_eval,?,0.263,0.263,/Volumes/Sound Bank/***Workload***/REFERENCES/44.1kHz/MusicAdvisor_calibration_11.10.2025/audio_norm/10_golden_set_for_eval/_packs/2025/11/12/1971_bill_withers__aint_no_sunshine__single/1971_bill_withers__aint_no_sunshine__single_20251112_003851.pack.json
10_golden_set_for_eval,?,0.515,0.515,/Volumes/Sound Bank/***Workload***/REFERENCES/44.1kHz/MusicAdvisor_calibration_11.10.2025/audio_norm/10_golden_set_for_eval/_packs/2025/11/12/1982_michael_jackson__billie_jean__album/1982_michael_jackson__billie_jean__album_20251112_004005.pack.json
10_golden_set_for_eval,?,0.529,0.529,/Volumes/Sound Bank/***Workload***/REFERENCES/44.1kHz/MusicAdvisor_calibration_11.10.2025/audio_norm/10_golden_set_for_eval/_packs/2025/11/12/1989_madonna__like_a_prayer__single/1989_madonna__like_a_prayer__single_20251112_004406.pack.json
10_golden_set_for_eval,?,0.308,0.308,/Volumes/Sound Bank/***Workload***/REFERENCES/44.1kHz/MusicAdvisor_calibration_11.10.2025/audio_norm/10_golden_set_for_eval/_packs/2025/11/12/1966_the_beatles__eleanor_rigby__album/1966_the_beatles__eleanor_rigby__album_20251112_003824.pack.json
10_golden_set_for_eval,?,0.552,0.552,/Volumes/Sound Bank/***Workload***/REFERENCES/44.1kHz/MusicAdvisor_calibration_11.10.2025/audio_norm/10_golden_set_for_eval/_packs/2025/11/12/2023_miley_cyrus__flowers__album/2023_miley_cyrus__flowers__album_20251112_010033.pack.json
10_golden_set_for_eval,?,0.248,0.248,/Volumes/Sound Bank/***Workload***/REFERENCES/44.1kHz/MusicAdvisor_calibration_11.10.2025/audio_norm/10_golden_set_for_eval/_packs/2025/11/12/2007_amy_winehouse__back_to_black__album/2007_amy_winehouse__back_to_black__album_20251112_005348.pack.json
10_golden_set_for_eval,?,0.466,0.466,/Volumes/Sound Bank/***Workload***/REFERENCES/44.1kHz/MusicAdvisor_calibration_11.10.2025/audio_norm/10_golden_set_for_eval/_packs/2025/11/12/1977_fleetwood_mac__dreams__album/1977_fleetwood_mac__dreams__album_20251112_003918.pack.json
10_golden_set_for_eval,?,0.496,0.496,/Volumes/Sound Bank/***Workload***/REFERENCES/44.1kHz/MusicAdvisor_calibration_11.10.2025/audio_norm/10_golden_set_for_eval/_packs/2025/11/12/2019_taylor_swift__cruel_summer__album/2019_taylor_swift__cruel_summer__album_20251112_005949.pack.json
10_golden_set_for_eval,?,0.386,0.386,/Volumes/Sound Bank/***Workload***/REFERENCES/44.1kHz/MusicAdvisor_calibration_11.10.2025/audio_norm/10_golden_set_for_eval/_packs/2025/11/12/1997_eiffel_65__blue_da_ba_dee__album/1997_eiffel_65__blue_da_ba_dee__album_20251112_004754.pack.json
10_golden_set_for_eval,?,0.475,0.475,/Volumes/Sound Bank/***Workload***/REFERENCES/44.1kHz/MusicAdvisor_calibration_11.10.2025/audio_norm/10_golden_set_for_eval/_packs/2025/11/12/1983_the_police__every_breath_you_take__album/1983_the_police__every_breath_you_take__album_20251112_004118.pack.json
10_golden_set_for_eval,?,0.518,0.518,/Volumes/Sound Bank/***Workload***/REFERENCES/44.1kHz/MusicAdvisor_calibration_11.10.2025/audio_norm/10_golden_set_for_eval/_packs/2025/11/12/2013_daft_punk_pharrell_williams__get_lucky__album/2013_daft_punk_pharrell_williams__get_lucky__album_20251112_005437.pack.json
10_golden_set_for_eval,?,0.502,0.502,/Volumes/Sound Bank/***Workload***/REFERENCES/44.1kHz/MusicAdvisor_calibration_11.10.2025/audio_norm/10_golden_set_for_eval/_packs/2025/11/12/1994_mariah_carey__without_you__album/1994_mariah_carey__without_you__album_20251112_004703.pack.json
10_golden_set_for_eval,?,0.267,0.267,/Volumes/Sound Bank/***Workload***/REFERENCES/44.1kHz/MusicAdvisor_calibration_11.10.2025/audio_norm/10_golden_set_for_eval/_packs/2025/11/12/2000_eminem__stan__album/2000_eminem__stan__album_20251112_005135.pack.json
10_golden_set_for_eval,?,0.411,0.411,/Volumes/Sound Bank/***Workload***/REFERENCES/44.1kHz/MusicAdvisor_calibration_11.10.2025/audio_norm/10_golden_set_for_eval/_packs/2025/11/12/1984_prince__when_doves_cry__album/1984_prince__when_doves_cry__album_20251112_004242.pack.json
10_golden_set_for_eval,?,0.388,0.388,/Volumes/Sound Bank/***Workload***/REFERENCES/44.1kHz/MusicAdvisor_calibration_11.10.2025/audio_norm/10_golden_set_for_eval/_packs/2025/11/12/2017_ed_sheeran__shape_of_you__single/2017_ed_sheeran__shape_of_you__single_20251112_005736.pack.json
99_legacy_pop_eval,?,0.547,0.778,/Volumes/Sound Bank/***Workload***/REFERENCES/44.1kHz/MusicAdvisor_calibration_11.10.2025/audio_norm/99_legacy_pop_eval/_packs/2025/11/12/1979_ac_dc__highway_to_hell__album/1979_ac_dc__highway_to_hell__album_20251112_020437.pack.json
99_legacy_pop_eval,?,0.379,0.6100000000000001,/Volumes/Sound Bank/***Workload***/REFERENCES/44.1kHz/MusicAdvisor_calibration_11.10.2025/audio_norm/99_legacy_pop_eval/_packs/2025/11/12/1982_toto__africa__album/1982_toto__africa__album_20251112_021625.pack.json
99_legacy_pop_eval,?,0.217,0.44800000000000006,/Volumes/Sound Bank/***Workload***/REFERENCES/44.1kHz/MusicAdvisor_calibration_11.10.2025/audio_norm/99_legacy_pop_eval/_packs/2025/11/12/1977_electric_light_orchestra__mr_blue_sky__album/1977_electric_light_orchestra__mr_blue_sky__album_20251112_020236.pack.json
99_legacy_pop_eval,?,0.561,0.792,/Volumes/Sound Bank/***Workload***/REFERENCES/44.1kHz/MusicAdvisor_calibration_11.10.2025/audio_norm/99_legacy_pop_eval/_packs/2025/11/12/1966_the_mamas_and_the_papas__california_dreamin__album/1966_the_mamas_and_the_papas__california_dreamin__album_20251112_015742.pack.json
99_legacy_pop_eval,?,0.492,0.7230000000000001,/Volumes/Sound Bank/***Workload***/REFERENCES/44.1kHz/MusicAdvisor_calibration_11.10.2025/audio_norm/99_legacy_pop_eval/_packs/2025/11/12/1981_journey__dont_stop_believin__album/1981_journey__dont_stop_believin__album_20251112_021353.pack.json
99_legacy_pop_eval,?,0.276,0.5070000000000001,/Volumes/Sound Bank/***Workload***/REFERENCES/44.1kHz/MusicAdvisor_calibration_11.10.2025/audio_norm/99_legacy_pop_eval/_packs/2025/11/12/1975_queen__bohemian_rhapsody__album/1975_queen__bohemian_rhapsody__album_20251112_015920.pack.json
99_legacy_pop_eval,?,0.484,0.7150000000000001,/Volumes/Sound Bank/***Workload***/REFERENCES/44.1kHz/MusicAdvisor_calibration_11.10.2025/audio_norm/99_legacy_pop_eval/_packs/2025/11/12/1976_abba__dancing_queen__album/1976_abba__dancing_queen__album_20251112_020040.pack.json
99_legacy_pop_eval,?,0.626,0.857,/Volumes/Sound Bank/***Workload***/REFERENCES/44.1kHz/MusicAdvisor_calibration_11.10.2025/audio_norm/99_legacy_pop_eval/_packs/2025/11/12/1970_creedence_clearwater_revival__have_you_ever_seen_the_rain__album/1970_creedence_clearwater_revival__have_you_ever_seen_the_rain__album_20251112_015851.pack.json
99_legacy_pop_eval,?,0.404,0.635,/Volumes/Sound Bank/***Workload***/REFERENCES/44.1kHz/MusicAdvisor_calibration_11.10.2025/audio_norm/99_legacy_pop_eval/_packs/2025/11/12/1980_ac_dc__back_in_black__album/1980_ac_dc__back_in_black__album_20251112_020941.pack.json
99_legacy_pop_eval,?,0.55,0.7810000000000001,/Volumes/Sound Bank/***Workload***/REFERENCES/44.1kHz/MusicAdvisor_calibration_11.10.2025/audio_norm/99_legacy_pop_eval/_packs/2025/11/12/1969_the_beatles__here_comes_the_sun__album/1969_the_beatles__here_comes_the_sun__album_20251112_015817.pack.json
99_legacy_pop_eval,?,0.435,0.666,/Volumes/Sound Bank/***Workload***/REFERENCES/44.1kHz/MusicAdvisor_calibration_11.10.2025/audio_norm/99_legacy_pop_eval/_packs/2025/11/12/1983_eurythmics__sweet_dreams__album/1983_eurythmics__sweet_dreams__album_20251112_021723.pack.json
99_legacy_pop_eval,?,0.517,0.748,/Volumes/Sound Bank/***Workload***/REFERENCES/44.1kHz/MusicAdvisor_calibration_11.10.2025/audio_norm/99_legacy_pop_eval/_packs/2025/11/12/1980_queen__another_one_bites_the_dust__album/1980_queen__another_one_bites_the_dust__album_20251112_021213.pack.json
99_legacy_pop_eval,?,0.506,0.7370000000000001,/Volumes/Sound Bank/***Workload***/REFERENCES/44.1kHz/MusicAdvisor_calibration_11.10.2025/audio_norm/99_legacy_pop_eval/_packs/2025/11/12/1982_david_bowie_queen__under_pressure__album/1982_david_bowie_queen__under_pressure__album_20251112_021438.pack.json
99_legacy_pop_eval,?,0.497,0.728,/Volumes/Sound Bank/***Workload***/REFERENCES/44.1kHz/MusicAdvisor_calibration_11.10.2025/audio_norm/99_legacy_pop_eval/_packs/2025/11/12/1979_bee_gees__stayin_alive__album/1979_bee_gees__stayin_alive__album_20251112_020625.pack.json
99_legacy_pop_eval,?,0.298,0.529,/Volumes/Sound Bank/***Workload***/REFERENCES/44.1kHz/MusicAdvisor_calibration_11.10.2025/audio_norm/99_legacy_pop_eval/_packs/2025/11/12/1976_the_eagles__hotel_california__album/1976_the_eagles__hotel_california__album_20251112_020122.pack.json
99_legacy_pop_eval,?,0.347,0.5780000000000001,/Volumes/Sound Bank/***Workload***/REFERENCES/44.1kHz/MusicAdvisor_calibration_11.10.2025/audio_norm/99_legacy_pop_eval/_packs/2025/11/12/1979_queen__dont_stop_me_now__album/1979_queen__dont_stop_me_now__album_20251112_020855.pack.json
